Mafia , Charlie Blackmon , 20200406 , 99.64594807238394
Mafia , Charlie Blackmon , 20200504 , 99.9999
Mafia , Charlie Blackmon , 20200702 , 99.51690821256038
Mafia , Charlie Blackmon , 20200303 , 99.65818839851211
Mafia , Charlie Blackmon , 20200409 , 99.78401727861771
Mafia , Charlie Blackmon , 20200622 , 99.9999
Mafia , Charlie Blackmon , 20200209 , 99.41873717802598
Mafia , Charlie Blackmon , 20200410 , 99.95650282731623
Mafia , Charlie Blackmon , 20200527 , 99.69696969696969
Mafia , Charlie Blackmon , 20200706 , 99.65568125922283
Mafia , Charlie Blackmon , 20200330 , 99.88342270925624
Mafia , Charlie Blackmon , 20200229 , 99.6315709510787
Mafia , Charlie Blackmon , 20200428 , 99.78245105148659
Mafia , Charlie Blackmon , 20200709 , 99.1371480472298
Mafia , Charlie Blackmon , 20200325 , 99.76201896469026
Mafia , Charlie Blackmon , 20200206 , 99.24058814024883
Mafia , Charlie Blackmon , 20200212 , 99.47948831054256
Mafia , Charlie Blackmon , 20200221 , 99.59247144619015
Mafia , Charlie Blackmon , 20200705 , 99.44367176634215
Mafia , Charlie Blackmon , 20200208 , 99.3296377465515
Mafia , Charlie Blackmon , 20200628 , 99.57627118644068
Mafia , Charlie Blackmon , 20200227 , 99.60600837232208
Mafia , Charlie Blackmon , 20200308 , 99.67993819496178
Mafia , Charlie Blackmon , 20200217 , 99.52781371280724
Mafia , Charlie Blackmon , 20200329 , 99.8330550918197
Mafia , Charlie Blackmon , 20200505 , 99.9999
Mafia , Charlie Blackmon , 20200518 , 99.62511715089035
Mafia , Charlie Blackmon , 20200513 , 99.80059820538385
Mafia , Charlie Blackmon , 20200516 , 99.70588235294117
Mafia , Charlie Blackmon , 20200404 , 99.75928473177441
Mafia , Charlie Blackmon , 20200317 , 99.74289754467155
Mafia , Charlie Blackmon , 20200423 , 99.82057416267942
Mafia , Charlie Blackmon , 20200611 , 99.61340206185567
Mafia , Charlie Blackmon , 20200621 , 99.9999
Mafia , Charlie Blackmon , 20200615 , 99.85652797704448
Mafia , Charlie Blackmon , 20200422 , 99.76004799040193
Mafia , Charlie Blackmon , 20200306 , 99.68861617364227
Mafia , Charlie Blackmon , 20200616 , 99.9999
Mafia , Jacob deGrom , 20200606 , 99.9999
Mafia , Jacob deGrom , 20200316 , 99.83265235156045
Mafia , Jacob deGrom , 20200323 , 99.83405619460683
Mafia , Jacob deGrom , 20200219 , 99.7521831484541
Mafia , Jacob deGrom , 20200625 , 99.80334316617503
Mafia , Jacob deGrom , 20200602 , 99.88726042841037
Mafia , Jacob deGrom , 20200618 , 99.68354430379746
Mafia , Jacob deGrom , 20200623 , 99.9999
Mafia , Jacob deGrom , 20200212 , 99.7174143412222
Mafia , Jacob deGrom , 20200414 , 99.80478282088824
Mafia , Jacob deGrom , 20200522 , 99.80713596914175
Mafia , Jacob deGrom , 20200617 , 99.84591679506933
Mafia , Jacob deGrom , 20200605 , 99.87745098039215
Mafia , Jacob deGrom , 20200520 , 99.81203007518798
Mafia , Jacob deGrom , 20200527 , 99.79777553083923
Mafia , Jacob deGrom , 20200303 , 99.7719804171417
Mafia , Jacob deGrom , 20200321 , 99.83103351168685
Mafia , Jacob deGrom , 20200411 , 99.63800904977376
Mafia , Jacob deGrom , 20200319 , 99.8331247392574
Mafia , Jacob deGrom , 20200330 , 99.90660751809479
Mafia , Jacob deGrom , 20200309 , 99.80589654810618
Mafia , Jacob deGrom , 20200229 , 99.76058371969295
Mafia , Jacob deGrom , 20200513 , 99.70089730807578
Mafia , Jacob deGrom , 20200701 , 99.89473684210526
Mafia , Jacob deGrom , 20200627 , 99.7545008183306
Mafia , Jacob deGrom , 20200228 , 99.7536652230919
Mafia , Jacob deGrom , 20200308 , 99.78463747307968
Mafia , Jacob deGrom , 20200417 , 99.94683678894205
Mafia , Jacob deGrom , 20200505 , 99.91749174917491
Mafia , Jacob deGrom , 20200603 , 99.9999
Mafia , Jacob deGrom , 20200621 , 99.9999
Mafia , Jacob deGrom , 20200629 , 99.94282447112636
Mafia , Jacob deGrom , 20200526 , 99.9001996007984
Mafia , Jacob deGrom , 20200528 , 99.89615784008308
Mafia , Jacob deGrom , 20200322 , 99.82992868600583
Mafia , Jacob deGrom , 20200506 , 99.83093829247676
Mafia , Jacob deGrom , 20200709 , 99.63636363636364
Mafia , Jacob deGrom , 20200503 , 99.92277992277992
Mafia , Jacob deGrom , 20200624 , 99.6470588235294
Mafia , Jacob deGrom , 20200327 , 99.83958934873276
Mafia , Jacob deGrom , 20200622 , 99.9999
Mafia , Jacob deGrom , 20200710 , 99.64866051822574
Mafia , Jacob deGrom , 20200425 , 99.86928104575163
Mafia , Jacob deGrom , 20200410 , 99.69525468001741
Mafia , Jacob deGrom , 20200217 , 99.7346278317152
Mafia , Jacob deGrom , 20200403 , 99.89943010392223
Mafia , Jacob deGrom , 20200601 , 99.9999
Mafia , Jacob deGrom , 20200208 , 99.61290322580645
Mafia , Jacob deGrom , 20200301 , 99.77214365799848
Mafia , Jacob deGrom , 20200609 , 99.86111111111111
Mafia , Jacob deGrom , 20200218 , 99.75942261427426
Mafia , Jacob deGrom , 20200706 , 99.9507631708518
Mafia , Jacob deGrom , 20200708 , 99.63805584281282
Mafia , Jacob deGrom , 20200419 , 99.88925802879291
Mafia , Jacob deGrom , 20200310 , 99.78611554914188
Mafia , Jacob deGrom , 20200413 , 99.75763451284537
Mafia , Jacob deGrom , 20200423 , 99.82046678635548
Mafia , Jacob deGrom , 20200619 , 99.83498349834984
Mafia , Jacob deGrom , 20200331 , 99.83805668016194
Mafia , Jacob deGrom , 20200517 , 99.81006647673314
Mafia , Jacob deGrom , 20200307 , 99.79022201503409
Mafia , Jacob deGrom , 20200509 , 99.9999
Mafia , Jacob deGrom , 20200408 , 99.62009286618827
Mafia , Jacob deGrom , 20200209 , 99.63495322838239
Mafia , Jacob deGrom , 20200314 , 99.79305213226061
Mafia , Jacob deGrom , 20200521 , 99.9999
Mafia , Jacob deGrom , 20200418 , 99.9999
Mafia , Jacob deGrom , 20200412 , 99.77375565610859
Mafia , Jacob deGrom , 20200326 , 99.83526741589486
Mafia , Jacob deGrom , 20200626 , 99.62721342031688
Mafia , Jacob deGrom , 20200519 , 99.90138067061145
Mafia , Jacob deGrom , 20200220 , 99.758100810081
Mafia , Jacob deGrom , 20200213 , 99.70691676436107
Mafia , Jacob deGrom , 20200611 , 99.61290322580645
Mafia , Jacob deGrom , 20200329 , 99.90702863518037
Mafia , Jacob deGrom , 20200529 , 99.7828447339848
Mafia , Jacob deGrom , 20200604 , 99.88276670574443
Mafia , Jacob deGrom , 20200612 , 99.85380116959064
Mafia , Jacob deGrom , 20200328 , 99.88433575677462
Mafia , Jacob deGrom , 20200523 , 99.9999
Mafia , Jacob deGrom , 20200325 , 99.83195760161026
Mafia , Jacob deGrom , 20200430 , 99.9999
Mafia , Jacob deGrom , 20200304 , 99.78153123777227
Mafia , Jacob deGrom , 20200514 , 99.70384995064165
Mafia , Jacob deGrom , 20200614 , 99.86225895316805
Mafia , Jacob deGrom , 20200422 , 99.87995198079231
Mafia , Jacob deGrom , 20200426 , 99.73562458691342
Mafia , Jacob deGrom , 20200610 , 99.86072423398329
Mafia , Jacob deGrom , 20200317 , 99.82632188344269
Mafia , Jacob deGrom , 20200224 , 99.74174506548607
Mafia , Jacob deGrom , 20200429 , 99.92887624466572
Mafia , Jacob deGrom , 20200226 , 99.76121439536074
Mafia , Jacob deGrom , 20200524 , 99.9999
Mafia , Jacob deGrom , 20200415 , 99.7511199601792
Mafia , Jacob deGrom , 20200502 , 99.84836997725549
Mafia , Jacob deGrom , 20200501 , 99.9999
Mafia , Jacob deGrom , 20200707 , 99.95024875621891
Mafia , Jacob deGrom , 20200416 , 99.94848016486347
Mafia , Jacob deGrom , 20200405 , 99.63570127504553
Mafia , Jacob deGrom , 20200518 , 99.71883786316776
Mafia , Jacob deGrom , 20200516 , 99.80411361410381
Mafia , Jacob deGrom , 20200409 , 99.65412883700822
Mafia , Jacob deGrom , 20200407 , 99.64525029562475
Mafia , Jacob deGrom , 20200702 , 99.83888292158969
Mafia , Jacob deGrom , 20200207 , 99.51289398280802
Mafia , Jacob deGrom , 20200402 , 99.84370115661144
Mafia , Jacob deGrom , 20200424 , 99.9348109517601
Mafia , Jacob deGrom , 20200607 , 99.88276670574443
Mafia , Jacob deGrom , 20200227 , 99.7371987024186
Mafia , Jacob deGrom , 20200302 , 99.7509512279488
Mafia , Jacob deGrom , 20200315 , 99.81933757109401
Mafia , Jacob deGrom , 20200406 , 99.6064541519087
Mafia , Jacob deGrom , 20200404 , 99.72470750172057
Mafia , Jacob deGrom , 20200511 , 99.52606635071089
Mafia , Jacob deGrom , 20200608 , 99.8719590268886
Mafia , Jacob deGrom , 20200221 , 99.75857073877354
Mafia , Jacob deGrom , 20200205 , 99.36061381074168
Mafia , Jacob deGrom , 20200324 , 99.8338560334528
Mafia , Jacob deGrom , 20200508 , 99.48849104859335
Mafia , Jacob deGrom , 20200225 , 99.75757041477497
Mafia , Jacob deGrom , 20200206 , 99.48228441999677
Mafia , Jacob deGrom , 20200214 , 99.7269677821983
Mafia , Jacob deGrom , 20200222 , 99.75866056614208
Mafia , Jacob deGrom , 20200510 , 99.82253771073647
Mafia , Jacob deGrom , 20200530 , 99.8931623931624
Mafia , Jacob deGrom , 20200704 , 99.8936170212766
Mafia , Jacob deGrom , 20200311 , 99.79963433265709
Mafia , Jacob deGrom , 20200306 , 99.78618119616348
Mafia , Jacob deGrom , 20200428 , 99.9999
Mafia , Jacob deGrom , 20200320 , 99.83330932438828
Mafia , Jacob deGrom , 20200703 , 99.9999
Mafia , Jacob deGrom , 20200211 , 99.70255229322586
Mafia , Jacob deGrom , 20200420 , 99.9999
Mafia , Jacob deGrom , 20200305 , 99.78622402464711
Mafia , Jacob deGrom , 20200512 , 99.81006647673314
Mafia , Jacob deGrom , 20200525 , 99.90680335507922
Mafia , Jacob deGrom , 20200215 , 99.69848507133402
Mafia , Jacob deGrom , 20200318 , 99.82612383375742
Mafia , Jacob deGrom , 20200507 , 99.74070872947277
Mafia , Jacob deGrom , 20200628 , 99.71711456859971
Mafia , Jacob deGrom , 20200210 , 99.65266814019577
Mafia , Jacob deGrom , 20200531 , 99.88925802879291
Mafia , Jacob deGrom , 20200313 , 99.80071071840185
Mafia , Jacob deGrom , 20200613 , 99.85875706214689
Mafia , Jacob deGrom , 20200312 , 99.8021833101326
Mafia , Jacob deGrom , 20200223 , 99.7560975609756
Mafia , Jacob deGrom , 20200401 , 99.9137187230371
Mafia , Jacob deGrom , 20200515 , 99.70930232558139
Mafia , Jacob deGrom , 20200705 , 99.90723562152134
Mafia , Jacob deGrom , 20200421 , 99.94047619047619
Mafia , Jacob deGrom , 20200427 , 99.85422740524781
Mafia , Jacob deGrom , 20200504 , 99.83987189751802
Mafia , Jacob deGrom , 20200620 , 99.9999
Mafia , Jacob deGrom , 20200630 , 99.89642672190575
Mafia , Jacob deGrom , 20200616 , 99.3975903614458
Mafia , Jacob deGrom , 20200216 , 99.72497249724972
Mafia , Jacob deGrom , 20200615 , 99.9999
Mafia , Eddie Rosario , 20200706 , 98.57283464566929
Mafia , Eddie Rosario , 20200411 , 98.8256549232159
Mafia , Eddie Rosario , 20200615 , 99.28469241773963
Mafia , Eddie Rosario , 20200229 , 98.27573110520319
Mafia , Eddie Rosario , 20200528 , 99.16753381893861
Mafia , Eddie Rosario , 20200612 , 99.27007299270073
Mafia , Eddie Rosario , 20200621 , 99.9999
Mafia , Eddie Rosario , 20200624 , 99.53161592505855
Mafia , Eddie Rosario , 20200709 , 98.54479308776718
Mafia , Eddie Rosario , 20200623 , 99.49324324324324
Mafia , Eddie Rosario , 20200705 , 98.42592592592592
Mafia , Eddie Rosario , 20200321 , 98.43423379964624
Mafia , Eddie Rosario , 20200526 , 99.30278884462152
Mafia , Eddie Rosario , 20200416 , 99.17568263781556
Mafia , Eddie Rosario , 20200221 , 98.38078387217844
Mafia , Eddie Rosario , 20200404 , 99.24372636644895
Mafia , Eddie Rosario , 20200209 , 98.47293447293447
Mafia , Eddie Rosario , 20200308 , 98.1928043262333
Mafia , Eddie Rosario , 20200701 , 98.16561844863732
Mafia , Eddie Rosario , 20200310 , 98.21828574371122
Mafia , Eddie Rosario , 20200605 , 99.14634146341463
Mafia , Eddie Rosario , 20200408 , 99.1139240506329
Mafia , Eddie Rosario , 20200412 , 98.82671480144406
Mafia , Eddie Rosario , 20200613 , 99.5768688293371
Mafia , Eddie Rosario , 20200603 , 99.40405244338498
Mafia , Eddie Rosario , 20200324 , 98.51523008337841
Mafia , Eddie Rosario , 20200508 , 99.06223358908781
Mafia , Eddie Rosario , 20200319 , 98.40750390828556
Mafia , Eddie Rosario , 20200517 , 98.95038167938931
Mafia , Eddie Rosario , 20200422 , 99.09963985594239
Mafia , Eddie Rosario , 20200628 , 98.4517945109078
Mafia , Eddie Rosario , 20200220 , 98.39761610255256
Mafia , Eddie Rosario , 20200522 , 98.93924783027965
Mafia , Eddie Rosario , 20200531 , 99.11504424778761
Mafia , Eddie Rosario , 20200316 , 98.37122939605186
Mafia , Eddie Rosario , 20200323 , 98.50768766958095
Mafia , Eddie Rosario , 20200426 , 99.14191419141915
Mafia , Eddie Rosario , 20200428 , 99.56427015250546
Mafia , Eddie Rosario , 20200429 , 99.64513839602554
Mafia , Eddie Rosario , 20200314 , 98.28082891924542
Mafia , Eddie Rosario , 20200301 , 98.21060622492138
Mafia , Eddie Rosario , 20200303 , 98.18687579596488
Mafia , Eddie Rosario , 20200506 , 99.23857868020305
Mafia , Eddie Rosario , 20200525 , 98.97483690587138
Mafia , Eddie Rosario , 20200516 , 98.82121807465619
Mafia , Eddie Rosario , 20200611 , 98.97039897039896
Mafia , Eddie Rosario , 20200707 , 98.70517928286853
Mafia , Eddie Rosario , 20200326 , 98.52220352622723
Mafia , Eddie Rosario , 20200307 , 98.21204973646661
Mafia , Eddie Rosario , 20200530 , 99.35897435897436
Mafia , Eddie Rosario , 20200507 , 99.3091537132988
Mafia , Eddie Rosario , 20200601 , 99.4279176201373
Mafia , Eddie Rosario , 20200312 , 98.26248230757967
Mafia , Eddie Rosario , 20200223 , 98.2887189292543
Mafia , Eddie Rosario , 20200320 , 98.42271942090977
Mafia , Eddie Rosario , 20200505 , 99.34102141680395
Mafia , Eddie Rosario , 20200527 , 99.08998988877654
Mafia , Eddie Rosario , 20200514 , 99.10891089108911
Mafia , Eddie Rosario , 20200430 , 99.46889226100151
Mafia , Eddie Rosario , 20200205 , 98.32024831111923
Mafia , Eddie Rosario , 20200410 , 98.86858137510879
Mafia , Eddie Rosario , 20200331 , 99.05685798976018
Mafia , Eddie Rosario , 20200610 , 99.30651872399446
Mafia , Eddie Rosario , 20200708 , 98.4488107549121
Mafia , Eddie Rosario , 20200618 , 99.5253164556962
Mafia , Eddie Rosario , 20200414 , 98.92735251097025
Mafia , Eddie Rosario , 20200421 , 99.16617033948779
Mafia , Eddie Rosario , 20200212 , 98.6150317572336
Mafia , Eddie Rosario , 20200226 , 98.2825484764543
Mafia , Eddie Rosario , 20200302 , 98.20218503664778
Mafia , Eddie Rosario , 20200216 , 98.44029132884431
Mafia , Eddie Rosario , 20200607 , 99.1822429906542
Mafia , Eddie Rosario , 20200710 , 98.37362637362638
Mafia , Eddie Rosario , 20200318 , 98.38955755212748
Mafia , Eddie Rosario , 20200327 , 99.13544668587896
Mafia , Eddie Rosario , 20200219 , 98.4255218775799
Mafia , Eddie Rosario , 20200419 , 99.0027700831025
Mafia , Eddie Rosario , 20200227 , 98.25583781343622
Mafia , Eddie Rosario , 20200501 , 99.50946040644709
Mafia , Eddie Rosario , 20200622 , 99.64349376114082
Mafia , Eddie Rosario , 20200626 , 98.51024208566108
Mafia , Eddie Rosario , 20200402 , 99.21996879875195
Mafia , Eddie Rosario , 20200616 , 99.24698795180723
Mafia , Eddie Rosario , 20200228 , 98.26066237788896
Mafia , Eddie Rosario , 20200630 , 98.40123775141826
Mafia , Eddie Rosario , 20200602 , 99.32432432432432
Mafia , Eddie Rosario , 20200609 , 99.03181189488244
Mafia , Eddie Rosario , 20200427 , 99.49090909090908
Mafia , Eddie Rosario , 20200218 , 98.44636251541307
Mafia , Eddie Rosario , 20200620 , 99.9999
Mafia , Eddie Rosario , 20200214 , 98.52700490998363
Mafia , Eddie Rosario , 20200425 , 99.28198433420366
Mafia , Eddie Rosario , 20200625 , 99.01864573110893
Mafia , Eddie Rosario , 20200309 , 98.19158694797537
Mafia , Eddie Rosario , 20200604 , 99.18128654970761
Mafia , Eddie Rosario , 20200515 , 99.03006789524733
Mafia , Eddie Rosario , 20200702 , 98.07692307692307
Mafia , Eddie Rosario , 20200420 , 99.13394919168591
Mafia , Eddie Rosario , 20200619 , 99.83498349834984
Mafia , Eddie Rosario , 20200519 , 98.81305637982196
Mafia , Eddie Rosario , 20200424 , 99.3485342019544
Mafia , Eddie Rosario , 20200207 , 98.52562267391927
Mafia , Eddie Rosario , 20200518 , 98.77704609595484
Mafia , Eddie Rosario , 20200315 , 98.33946283294327
Mafia , Eddie Rosario , 20200511 , 99.24385633270322
Mafia , Eddie Rosario , 20200520 , 99.05749293119699
Mafia , Eddie Rosario , 20200311 , 98.24578964490378
Mafia , Eddie Rosario , 20200330 , 98.97388059701493
Mafia , Eddie Rosario , 20200217 , 98.40869396468077
Mafia , Eddie Rosario , 20200225 , 98.29507907837349
Mafia , Eddie Rosario , 20200215 , 98.51557907113462
Mafia , Eddie Rosario , 20200409 , 98.92055267702936
Mafia , Eddie Rosario , 20200222 , 98.38182823257449
Mafia , Eddie Rosario , 20200704 , 98.25119236883943
Mafia , Eddie Rosario , 20200305 , 98.20261437908496
Mafia , Eddie Rosario , 20200413 , 98.8394584139265
Mafia , Eddie Rosario , 20200509 , 99.54001839926403
Mafia , Eddie Rosario , 20200304 , 98.21399472020337
Mafia , Eddie Rosario , 20200418 , 99.24242424242425
Mafia , Eddie Rosario , 20200502 , 99.1672975018925
Mafia , Eddie Rosario , 20200406 , 99.01768172888016
Mafia , Eddie Rosario , 20200224 , 98.27149112698778
Mafia , Eddie Rosario , 20200403 , 99.1965182457315
Mafia , Eddie Rosario , 20200503 , 99.30609097918273
Mafia , Eddie Rosario , 20200629 , 98.63558840250141
Mafia , Eddie Rosario , 20200213 , 98.60297808265017
Mafia , Eddie Rosario , 20200703 , 98.24651882413616
Mafia , Eddie Rosario , 20200407 , 99.13419913419914
Mafia , Eddie Rosario , 20200627 , 98.61111111111111
Mafia , Eddie Rosario , 20200325 , 98.50539717686134
Mafia , Eddie Rosario , 20200606 , 99.28143712574851
Mafia , Eddie Rosario , 20200614 , 99.44979367262724
Mafia , Eddie Rosario , 20200210 , 98.4861227922624
Mafia , Eddie Rosario , 20200329 , 99.09040282160757
Mafia , Eddie Rosario , 20200504 , 99.4408945686901
Mafia , Eddie Rosario , 20200510 , 99.37888198757764
Mafia , Eddie Rosario , 20200524 , 99.16974169741697
Mafia , Eddie Rosario , 20200513 , 99.30139720558883
Mafia , Eddie Rosario , 20200521 , 98.91518737672584
Mafia , Eddie Rosario , 20200208 , 98.5563289507605
Mafia , Eddie Rosario , 20200415 , 99.15548931942375
Mafia , Eddie Rosario , 20200423 , 99.16267942583733
Mafia , Eddie Rosario , 20200417 , 99.25650557620817
Mafia , Eddie Rosario , 20200206 , 98.44886088221038
Mafia , Eddie Rosario , 20200317 , 98.38440111420613
Mafia , Eddie Rosario , 20200608 , 99.36305732484077
Mafia , Eddie Rosario , 20200211 , 98.5814243266558
Mafia , Eddie Rosario , 20200306 , 98.18953410270501
Mafia , Eddie Rosario , 20200529 , 99.02173913043478
Mafia , Eddie Rosario , 20200401 , 99.13867355727821
Mafia , Eddie Rosario , 20200405 , 99.12631962140517
Mafia , Eddie Rosario , 20200617 , 99.38366718027734
Mafia , Eddie Rosario , 20200322 , 98.4686981037346
Mafia , Eddie Rosario , 20200512 , 99.33586337760912
Mafia , Eddie Rosario , 20200313 , 98.27975047984646
Mafia , Eddie Rosario , 20200328 , 99.15938684687654
Mafia , Eddie Rosario , 20200523 , 99.10625620655412
Mafia , Eugenio Suarez , 20200212 , 95.79142403388036
Mafia , Eugenio Suarez , 20200413 , 97.62826718296225
Mafia , Eugenio Suarez , 20200425 , 98.56396866840731
Mafia , Eugenio Suarez , 20200429 , 98.51063829787235
Mafia , Eugenio Suarez , 20200602 , 98.64864864864865
Mafia , Eugenio Suarez , 20200327 , 97.74327784891165
Mafia , Eugenio Suarez , 20200605 , 98.53658536585365
Mafia , Eugenio Suarez , 20200701 , 96.47739221871714
Mafia , Eugenio Suarez , 20200422 , 98.14037192561487
Mafia , Eugenio Suarez , 20200708 , 96.11398963730569
Mafia , Eugenio Suarez , 20200209 , 95.47526783679052
Mafia , Eugenio Suarez , 20200329 , 97.62567241699128
Mafia , Eugenio Suarez , 20200221 , 95.7263124028098
Mafia , Eugenio Suarez , 20200428 , 98.40464104423495
Mafia , Eugenio Suarez , 20200402 , 97.65698219306466
Mafia , Eugenio Suarez , 20200412 , 97.60614272809394
Mafia , Eugenio Suarez , 20200501 , 98.94884372810091
Mafia , Eugenio Suarez , 20200305 , 95.91214730094892
Mafia , Eugenio Suarez , 20200427 , 98.47272727272727
Mafia , Eugenio Suarez , 20200328 , 97.75799538410814
Mafia , Eugenio Suarez , 20200507 , 98.10017271157167
Mafia , Eugenio Suarez , 20200608 , 98.5969387755102
Mafia , Eugenio Suarez , 20200317 , 96.21845138621073
Mafia , Eugenio Suarez , 20200705 , 96.84747334260547
Mafia , Eugenio Suarez , 20200706 , 96.80275454992622
Mafia , Eugenio Suarez , 20200419 , 98.33978970669618
Mafia , Eugenio Suarez , 20200702 , 96.51100375738056
Mafia , Eugenio Suarez , 20200520 , 97.18045112781954
Mafia , Eugenio Suarez , 20200710 , 96.53356735410267
Mafia , Eugenio Suarez , 20200630 , 96.6373512674599
Mafia , Eugenio Suarez , 20200624 , 97.06916764361078
Mafia , Eugenio Suarez , 20200304 , 95.9069282408916
Mafia , Eugenio Suarez , 20200216 , 95.71938985845816
Mafia , Eugenio Suarez , 20200415 , 98.06066633515664
Mafia , Eugenio Suarez , 20200604 , 98.71345029239767
Mafia , Eugenio Suarez , 20200410 , 97.56415832970858
Mafia , Eugenio Suarez , 20200519 , 97.2386587771203
Mafia , Eugenio Suarez , 20200709 , 96.68483197093552
Mafia , Eugenio Suarez , 20200515 , 97.77131782945736
Mafia , Eugenio Suarez , 20200302 , 95.86199744183634
Mafia , Eugenio Suarez , 20200315 , 96.14415940446209
Mafia , Eugenio Suarez , 20200616 , 99.24812030075188
Mafia , Eugenio Suarez , 20200319 , 96.2607861936721
Mafia , Eugenio Suarez , 20200211 , 95.7342791411043
Mafia , Eugenio Suarez , 20200508 , 97.9557069846678
Mafia , Eugenio Suarez , 20200205 , 95.563264560891
Mafia , Eugenio Suarez , 20200623 , 98.47715736040608
Mafia , Eugenio Suarez , 20200526 , 97.30807577268196
Mafia , Eugenio Suarez , 20200505 , 98.27160493827161
Mafia , Eugenio Suarez , 20200306 , 95.90304066430578
Mafia , Eugenio Suarez , 20200523 , 96.62698412698413
Mafia , Eugenio Suarez , 20200606 , 98.43937575030012
Mafia , Eugenio Suarez , 20200524 , 96.95290858725761
Mafia , Eugenio Suarez , 20200227 , 95.79742263810228
Mafia , Eugenio Suarez , 20200521 , 96.7455621301775
Mafia , Eugenio Suarez , 20200627 , 96.97712418300654
Mafia , Eugenio Suarez , 20200310 , 95.93891635764318
Mafia , Eugenio Suarez , 20200224 , 95.7732196358608
Mafia , Eugenio Suarez , 20200401 , 97.70114942528735
Mafia , Eugenio Suarez , 20200509 , 98.06985294117648
Mafia , Eugenio Suarez , 20200421 , 98.39381320642475
Mafia , Eugenio Suarez , 20200516 , 97.45098039215686
Mafia , Eugenio Suarez , 20200408 , 97.89118515394348
Mafia , Eugenio Suarez , 20200612 , 98.53801169590643
Mafia , Eugenio Suarez , 20200527 , 97.07070707070707
Mafia , Eugenio Suarez , 20200430 , 98.48599545798638
Mafia , Eugenio Suarez , 20200614 , 98.89807162534436
Mafia , Eugenio Suarez , 20200214 , 95.65827422246473
Mafia , Eugenio Suarez , 20200324 , 96.44342490535071
Mafia , Eugenio Suarez , 20200301 , 95.86089722734337
Mafia , Eugenio Suarez , 20200213 , 95.82496653279786
Mafia , Eugenio Suarez , 20200613 , 98.58757062146893
Mafia , Eugenio Suarez , 20200320 , 96.29454463202484
Mafia , Eugenio Suarez , 20200626 , 96.55813953488372
Mafia , Eugenio Suarez , 20200704 , 96.75704412546517
Mafia , Eugenio Suarez , 20200418 , 98.3775013520822
Mafia , Eugenio Suarez , 20200514 , 97.53208292201381
Mafia , Eugenio Suarez , 20200522 , 96.62487945998072
Mafia , Eugenio Suarez , 20200420 , 98.26989619377161
Mafia , Eugenio Suarez , 20200622 , 98.93238434163702
Mafia , Eugenio Suarez , 20200409 , 97.3218142548596
Mafia , Eugenio Suarez , 20200326 , 96.4598533472306
Mafia , Eugenio Suarez , 20200609 , 98.19944598337949
Mafia , Eugenio Suarez , 20200313 , 96.03119376124775
Mafia , Eugenio Suarez , 20200426 , 98.34983498349835
Mafia , Eugenio Suarez , 20200407 , 97.9913351713273
Mafia , Eugenio Suarez , 20200620 , 99.01477832512316
Mafia , Eugenio Suarez , 20200503 , 98.30638953040801
Mafia , Eugenio Suarez , 20200511 , 97.34597156398104
Mafia , Eugenio Suarez , 20200225 , 95.81460921667107
Mafia , Eugenio Suarez , 20200530 , 98.2924226254002
Mafia , Eugenio Suarez , 20200510 , 97.95918367346938
Mafia , Eugenio Suarez , 20200331 , 97.38544474393531
Mafia , Eugenio Suarez , 20200504 , 98.5634477254589
Mafia , Eugenio Suarez , 20200207 , 95.80589750930433
Mafia , Eugenio Suarez , 20200226 , 95.80225868314511
Mafia , Eugenio Suarez , 20200531 , 98.89380530973452
Mafia , Eugenio Suarez , 20200318 , 96.21781968428859
Mafia , Eugenio Suarez , 20200303 , 95.91152815013405
Mafia , Eugenio Suarez , 20200322 , 96.38747296879828
Mafia , Eugenio Suarez , 20200222 , 95.81385999296447
Mafia , Eugenio Suarez , 20200528 , 97.61410788381743
Mafia , Eugenio Suarez , 20200617 , 99.22958397534669
Mafia , Eugenio Suarez , 20200423 , 98.02631578947368
Mafia , Eugenio Suarez , 20200517 , 97.6235741444867
Mafia , Eugenio Suarez , 20200208 , 95.65553693438184
Mafia , Eugenio Suarez , 20200219 , 95.73652553367143
Mafia , Eugenio Suarez , 20200321 , 96.30381476866181
Mafia , Eugenio Suarez , 20200621 , 99.03536977491962
Mafia , Eugenio Suarez , 20200525 , 96.46511627906976
Mafia , Eugenio Suarez , 20200218 , 95.70310091856236
Mafia , Eugenio Suarez , 20200311 , 95.96275623858033
Mafia , Eugenio Suarez , 20200229 , 95.8637192342753
Mafia , Eugenio Suarez , 20200403 , 97.68766756032171
Mafia , Eugenio Suarez , 20200416 , 98.09572825527535
Mafia , Eugenio Suarez , 20200307 , 95.92906438368132
Mafia , Eugenio Suarez , 20200529 , 97.61388286334056
Mafia , Eugenio Suarez , 20200206 , 95.74915144658154
Mafia , Eugenio Suarez , 20200424 , 98.63192182410423
Mafia , Eugenio Suarez , 20200404 , 97.24802201582388
Mafia , Eugenio Suarez , 20200223 , 95.76959847036329
Mafia , Eugenio Suarez , 20200610 , 98.33333333333333
Mafia , Eugenio Suarez , 20200619 , 99.00990099009901
Mafia , Eugenio Suarez , 20200220 , 95.73822107275384
Mafia , Eugenio Suarez , 20200406 , 97.44295830055076
Mafia , Eugenio Suarez , 20200512 , 97.62583095916429
Mafia , Eugenio Suarez , 20200601 , 99.0836197021764
